cn	CHR	START	END	i	cn_ctc	cn_cdp	cn_wbc
3	chr2	45264878	45784789	432	3.9285714	5.916667	1.94444444444444
3	chr2	45784790	46331776	433	3.9285714	5.916667	1.94444444444444
3	chr2	46331777	46884379	434	3.9285714	5.916667	1.94444444444444
3	chr2	46884380	47436038	435	3.9285714	5.916667	1.94444444444444
3	chr2	47436039	48013898	436	3.9285714	5.916667	1.94444444444444
3	chr2	48013899	48562681	437	3.9285714	5.916667	1.94444444444444
3	chr2	48562682	49099468	438	3.9285714	5.916667	1.94444444444444
3	chr2	49099469	49626654	439	3.9285714	5.916667	1.94444444444444
3	chr2	49626655	50136861	440	3.9285714	5.916667	1.94444444444444
3	chr2	50136862	50666344	441	3.9285714	5.916667	1.94444444444444
3	chr2	50666345	51209661	442	3.9285714	5.916667	1.94444444444444
3	chr2	51209662	51743038	443	3.9285714	5.916667	1.94444444444444
3	chr2	51743039	52265551	444	3.9285714	5.916667	1.94444444444444
3	chr2	52265552	52780301	445	3.9285714	5.916667	1.94444444444444
3	chr2	52780302	53301954	446	3.9285714	5.916667	1.94444444444444
3	chr2	53301955	53905375	447	3.9285714	5.916667	1.94444444444444
3	chr2	53905376	54476609	448	3.9285714	5.916667	1.94444444444444
3	chr2	54476610	55044035	449	3.9285714	5.916667	1.94444444444444
3	chr2	55044036	55598067	450	3.9285714	5.916667	1.94444444444444
3	chr2	55598068	56185440	451	3.9285714	5.916667	1.94444444444444
3	chr2	56185441	56734048	452	3.9285714	5.916667	1.94444444444444
3	chr2	56734049	57321301	453	3.9285714	5.916667	1.94444444444444
3	chr2	57321302	57863906	454	3.9285714	5.916667	1.94444444444444
3	chr2	57863907	58412668	455	3.9285714	5.916667	1.94444444444444
3	chr2	58412669	58953194	456	3.9285714	5.916667	1.94444444444444
3	chr2	58953195	59527801	457	3.9285714	5.916667	1.94444444444444
3	chr2	59527802	60036895	458	3.9285714	5.916667	1.94444444444444
3	chr2	60036896	60557701	459	3.9285714	5.916667	1.94444444444444
3	chr2	60557702	61083349	460	3.9285714	5.916667	1.94444444444444
3	chr2	61083350	61607420	461	3.9285714	5.916667	1.94444444444444
3	chr2	61607421	62154536	462	3.9285714	5.916667	1.94444444444444
3	chr2	62154537	62679428	463	3.9285714	5.916667	1.94444444444444
3	chr2	62679429	63209295	464	3.9285714	5.916667	1.94444444444444
3	chr2	63209296	63777335	465	3.9285714	5.916667	1.94444444444444
3	chr2	63777336	64331393	466	3.9285714	5.916667	1.94444444444444
3	chr2	64331394	64877654	467	3.9285714	5.916667	1.94444444444444
3	chr2	64877655	65393251	468	3.9285714	5.916667	1.94444444444444
3	chr2	65393252	65928476	469	3.9285714	5.916667	1.94444444444444
3	chr2	65928477	66461719	470	3.9285714	5.916667	1.94444444444444
3	chr2	66461720	67003445	471	3.9285714	5.916667	1.94444444444444
3	chr2	67003446	67565173	472	3.9285714	5.916667	1.94444444444444
3	chr2	67565174	68090763	473	3.9285714	5.916667	1.94444444444444
3	chr2	68090764	68621496	474	3.9285714	5.916667	1.94444444444444
3	chr2	68621497	69167916	475	3.9285714	5.916667	1.94444444444444
3	chr2	69167917	69690335	476	3.9285714	5.916667	1.94444444444444
3	chr2	69690336	70212124	477	3.9285714	5.916667	1.94444444444444
3	chr2	70212125	70729486	478	3.9285714	5.916667	1.94444444444444
3	chr2	70729487	71253534	479	3.9285714	5.916667	1.94444444444444
3	chr2	71253535	71766562	480	3.9285714	5.916667	1.94444444444444
3	chr2	71766563	72289034	481	3.9285714	5.916667	1.94444444444444
3	chr2	72289035	72798791	482	3.9285714	5.916667	1.94444444444444
3	chr2	72798792	73316966	483	3.9285714	5.916667	1.94444444444444
3	chr2	73316967	73840300	484	3.9285714	5.916667	1.94444444444444
3	chr2	73840301	74351935	485	3.9285714	5.916667	1.94444444444444
3	chr2	74351936	74883858	486	3.9285714	5.916667	1.94444444444444
3	chr2	74883859	75401295	487	3.9285714	5.916667	1.94444444444444
3	chr2	75401296	75924004	488	3.9285714	5.916667	1.94444444444444
3	chr2	75924005	76441711	489	3.9285714	5.916667	1.94444444444444
3	chr2	76441712	76952604	490	3.9285714	5.916667	1.94444444444444
3	chr2	76952605	77474501	491	3.9285714	5.916667	1.94444444444444
3	chr2	77474502	78010997	492	3.9285714	5.916667	1.94444444444444
3	chr2	78010998	78561094	493	4.0714286	5.916667	1.94444444444444
3	chr2	78561095	79097983	494	4.0714286	5.916667	1.94444444444444
3	chr2	79097984	79624668	495	4.0714286	5.916667	1.94444444444444
3	chr2	79624669	80148725	496	4.0714286	5.916667	1.94444444444444
3	chr2	80148726	80688118	497	4.0714286	5.916667	1.94444444444444
3	chr2	80688119	81273962	498	4.0714286	5.916667	1.94444444444444
3	chr2	81273963	81848253	499	4.0714286	5.916667	1.94444444444444
3	chr2	81848254	82395136	500	4.0714286	5.916667	1.94444444444444
3	chr2	82395137	82979123	501	4.0714286	5.916667	1.94444444444444
3	chr2	82979124	83617518	502	4.0714286	5.916667	1.94444444444444
3	chr2	83617519	84186674	503	4.0714286	5.916667	1.94444444444444
3	chr2	84186675	84727186	504	4.0714286	5.916667	1.94444444444444
3	chr2	84727187	85257194	505	3.9285714	5.916667	1.94444444444444
3	chr2	85257195	85814262	506	3.9285714	5.916667	1.94444444444444
3	chr2	85814263	86366119	507	3.9285714	5.916667	1.94444444444444
3	chr2	86366120	86918526	508	3.9285714	5.916667	1.94444444444444
3	chr2	86918527	87470929	509	3.9285714	5.916667	1.94444444444444
3	chr2	87470930	88063820	510	3.9285714	5.916667	1.94444444444444
3	chr2	88063821	88647546	511	3.9285714	5.916667	1.94444444444444
3	chr2	88647547	89203751	512	3.9285714	5.916667	1.94444444444444
3	chr2	89203752	89793689	513	3.9285714	5.916667	1.94444444444444
3	chr2	89793690	90405956	514	3.9285714	5.916667	1.94444444444444
3	chr2	90405957	90925318	515	3.9285714	5.916667	1.94444444444444
3	chr2	90925319	91440410	516	3.9285714	5.916667	1.94444444444444
3	chr2	91440411	91958953	517	3.9285714	5.916667	1.94444444444444
3	chr2	91958954	92469752	518	3.9285714	5.916667	1.94444444444444
3	chr2	92469753	92980636	519	3.9285714	5.916667	1.94444444444444
3	chr2	92980637	93491318	520	3.9285714	5.916667	1.94444444444444
3	chr2	93491319	94010666	521	3.9285714	5.916667	1.94444444444444
3	chr2	94010667	94530134	522	3.9285714	5.916667	1.94444444444444
3	chr2	94530135	95100725	523	3.9285714	5.916667	1.94444444444444
3	chr2	95100726	95690578	524	3.9285714	5.916667	1.94444444444444
3	chr2	95690579	96255263	525	3.9285714	5.916667	1.94444444444444
3	chr2	96255264	96793835	526	3.9285714	5.916667	1.94444444444444
3	chr2	96793836	97356712	527	3.9285714	5.916667	1.94444444444444
3	chr2	97356713	97930745	528	3.9285714	5.916667	1.94444444444444
3	chr2	97930746	98521566	529	3.9285714	5.916667	1.94444444444444
3	chr2	98521567	99086126	530	3.9285714	5.916667	1.94444444444444
3	chr2	99086127	99665761	531	3.9285714	5.916667	1.94444444444444
3	chr2	99665762	100233358	532	3.9285714	5.916667	1.94444444444444
3	chr2	100233359	100800164	533	3.9285714	5.916667	1.94444444444444
3	chr2	100800165	101368513	534	3.9285714	5.916667	1.94444444444444
3	chr2	101368514	101894607	535	3.9285714	5.916667	1.94444444444444
3	chr2	101894608	102403459	536	3.9285714	5.916667	1.94444444444444
3	chr2	102403460	102917098	537	3.9285714	5.916667	1.94444444444444
3	chr2	102917099	103433136	538	3.9285714	5.916667	1.94444444444444
3	chr2	103433137	103954284	539	3.9285714	5.916667	1.94444444444444
3	chr2	103954285	104478674	540	3.9285714	5.916667	1.94444444444444
3	chr2	104478675	105008341	541	3.9285714	5.916667	1.94444444444444
3	chr2	105008342	105520525	542	3.9285714	5.916667	1.94444444444444
3	chr2	105520526	106065456	543	3.9285714	5.916667	1.94444444444444
3	chr2	106065457	106589951	544	3.9285714	5.916667	1.94444444444444
3	chr2	106589952	107120678	545	3.9285714	5.916667	1.94444444444444
3	chr2	107120679	107669372	546	3.9285714	5.916667	1.94444444444444
3	chr2	107669373	108234668	547	3.9285714	5.916667	1.94444444444444
3	chr2	108234669	108790427	548	3.9285714	5.916667	1.94444444444444
3	chr2	108790428	109341336	549	3.9285714	5.916667	1.94444444444444
3	chr2	109341337	109878559	550	3.9285714	5.916667	1.94444444444444
3	chr2	109878560	110448154	551	3.9285714	5.916667	1.94444444444444
3	chr2	110448155	111004247	552	3.9285714	5.916667	1.94444444444444
3	chr2	111004248	111582292	553	3.9285714	5.916667	1.94444444444444
3	chr2	111582293	112196851	554	3.9285714	5.916667	1.94444444444444
3	chr2	112196852	112741749	555	3.9285714	5.916667	1.94444444444444
3	chr2	112741750	113276063	556	3.9285714	5.916667	1.94444444444444
3	chr2	113276064	113817371	557	3.9285714	5.916667	1.94444444444444
3	chr2	113817372	114348192	558	3.9285714	5.916667	1.94444444444444
3	chr2	114348193	114885446	559	3.9285714	5.916667	1.94444444444444
3	chr2	114885447	115417220	560	3.9285714	5.916667	1.94444444444444
3	chr2	115417221	115930144	561	3.9285714	5.916667	1.94444444444444
3	chr2	115930145	116465610	562	3.9285714	5.916667	1.94444444444444
3	chr2	116465611	117022266	563	3.9285714	5.916667	1.94444444444444
3	chr2	117022267	117541674	564	3.9285714	5.916667	1.94444444444444
3	chr2	117541675	118070006	565	3.9285714	5.916667	1.94444444444444
3	chr2	118070007	118588030	566	3.9285714	5.916667	1.94444444444444
3	chr2	118588031	119102550	567	3.9285714	5.916667	1.94444444444444
3	chr2	119102551	119622457	568	3.9285714	5.916667	1.94444444444444
3	chr2	119622458	120140724	569	3.9285714	5.916667	1.94444444444444
3	chr2	120140725	120670215	570	3.9285714	5.916667	1.94444444444444
3	chr2	120670216	121195684	571	3.9285714	5.916667	1.94444444444444
3	chr2	121195685	121711512	572	3.9285714	5.916667	1.94444444444444
3	chr2	121711513	122239661	573	3.9285714	5.916667	1.94444444444444
3	chr2	122239662	122778004	574	3.9285714	5.916667	1.94444444444444
3	chr2	122778005	123341578	575	3.9285714	5.916667	1.94444444444444
3	chr2	123341579	123896555	576	3.9285714	5.916667	1.94444444444444
3	chr2	123896556	124428289	577	3.9285714	5.916667	1.94444444444444
3	chr2	124428290	124961916	578	3.9285714	5.916667	1.94444444444444
3	chr2	124961917	125482540	579	3.9285714	5.916667	1.94444444444444
3	chr2	125482541	126010243	580	3.9285714	5.916667	1.94444444444444
3	chr2	126010244	126558201	581	3.9285714	5.916667	1.94444444444444
3	chr2	126558202	127088088	582	3.9285714	5.916667	1.94444444444444
3	chr2	127088089	127602461	583	3.9285714	5.916667	1.94444444444444
3	chr2	127602462	128131468	584	3.9285714	5.916667	1.94444444444444
3	chr2	128131469	128646145	585	3.9285714	5.916667	1.94444444444444
3	chr2	128646146	129169766	586	3.9285714	5.916667	1.94444444444444
3	chr2	129169767	129705445	587	3.9285714	5.916667	1.94444444444444
3	chr2	129705446	130232086	588	3.9285714	5.916667	1.94444444444444
3	chr2	130232087	130745170	589	3.9285714	5.916667	1.94444444444444
3	chr2	130745171	131261677	590	3.9285714	5.916667	1.94444444444444
3	chr2	131261678	131783359	591	3.9285714	5.916667	1.94444444444444
3	chr2	131783360	132318227	592	3.9285714	5.916667	1.94444444444444
3	chr2	132318228	132837490	593	3.9285714	5.916667	1.94444444444444
3	chr2	132837491	133387667	594	3.9285714	5.916667	1.94444444444444
3	chr2	133387668	133910795	595	3.9285714	5.916667	1.94444444444444
3	chr2	133910796	134452373	596	3.9285714	5.916667	1.94444444444444
3	chr2	134452374	135002358	597	3.9285714	5.916667	1.94444444444444
3	chr2	135002359	135534788	598	3.9285714	5.916667	1.94444444444444
3	chr2	135534789	136050754	599	3.9285714	5.916667	1.94444444444444
3	chr2	136050755	136593080	600	3.9285714	5.916667	1.94444444444444
3	chr2	136593081	137127551	601	3.9285714	5.916667	1.94444444444444
3	chr2	137127552	137667198	602	3.9285714	5.916667	1.94444444444444
3	chr2	137667199	138198119	603	3.9285714	5.916667	1.94444444444444
3	chr2	138198120	138746815	604	3.9285714	5.916667	1.94444444444444
3	chr2	138746816	139297556	605	3.9285714	5.916667	1.94444444444444
3	chr2	139297557	139852517	606	3.9285714	5.916667	1.94444444444444
3	chr2	139852518	140393407	607	3.9285714	5.916667	1.94444444444444
3	chr2	140393408	140933340	608	3.9285714	5.916667	1.94444444444444
3	chr2	140933341	141452040	609	3.9285714	5.916667	1.94444444444444
3	chr2	141452041	141980225	610	3.9285714	5.916667	1.94444444444444
3	chr2	141980226	142524318	611	3.9285714	5.916667	1.94444444444444
3	chr2	142524319	143064397	612	3.9285714	5.916667	1.94444444444444
3	chr2	143064398	143608720	613	3.9285714	5.916667	1.94444444444444
3	chr2	143608721	144136877	614	3.9285714	5.916667	1.94444444444444
3	chr2	144136878	144663202	615	3.9285714	5.916667	1.94444444444444
3	chr2	144663203	145204184	616	3.9285714	5.916667	1.94444444444444
3	chr2	145204185	145726933	617	3.9285714	5.916667	1.94444444444444
3	chr2	145726934	146258628	618	3.9285714	5.916667	1.94444444444444
3	chr2	146258629	146773443	619	3.9285714	5.916667	1.94444444444444
3	chr2	146773444	147312412	620	3.9285714	5.916667	1.94444444444444
3	chr2	147312413	147842107	621	3.9285714	5.916667	1.94444444444444
3	chr2	147842108	148369234	622	3.9285714	5.916667	1.94444444444444
3	chr2	148369235	148907398	623	3.9285714	5.916667	1.94444444444444
3	chr2	148907399	149496200	624	3.9285714	5.916667	1.94444444444444
3	chr2	149496201	150029445	625	3.9285714	5.916667	1.94444444444444
3	chr2	150029446	150602594	626	3.9285714	5.916667	1.94444444444444
3	chr2	150602595	151162467	627	3.9285714	5.916667	1.94444444444444
3	chr2	151162468	151754123	628	3.9285714	5.916667	1.94444444444444
3	chr2	151754124	152285613	629	3.9285714	5.916667	1.94444444444444
3	chr2	152285614	152800818	630	3.9285714	5.916667	1.94444444444444
3	chr2	152800819	153315432	631	3.9285714	5.916667	1.94444444444444
3	chr2	153315433	153831650	632	3.9285714	5.916667	1.94444444444444
3	chr2	153831651	154367920	633	3.9285714	5.916667	1.94444444444444
3	chr2	154367921	154885461	634	3.9285714	5.916667	1.94444444444444
3	chr2	154885462	155425357	635	3.9285714	5.916667	1.94444444444444
3	chr2	155425358	155938517	636	3.9285714	5.916667	1.94444444444444
3	chr2	155938518	156472564	637	3.9285714	5.916667	1.94444444444444
3	chr2	156472565	156986141	638	3.9285714	5.916667	1.94444444444444
3	chr2	156986142	157502586	639	3.9285714	5.916667	1.94444444444444
3	chr2	157502587	158026988	640	3.9285714	5.916667	1.94444444444444
3	chr2	158026989	158543828	641	3.9285714	5.916667	1.94444444444444
3	chr2	158543829	159054356	642	3.9285714	5.916667	1.94444444444444
3	chr2	159054357	159585915	643	3.9285714	5.916667	1.94444444444444
3	chr2	159585916	160124942	644	3.9285714	5.916667	1.94444444444444
3	chr2	160124943	160642139	645	3.9285714	5.916667	1.94444444444444
3	chr2	160642140	161162181	646	3.9285714	5.916667	1.94444444444444
3	chr2	161162182	161689026	647	3.9285714	5.916667	1.94444444444444
3	chr2	161689027	162226474	648	3.9285714	5.916667	1.94444444444444
3	chr2	162226475	162747383	649	3.9285714	5.916667	1.94444444444444
3	chr2	162747384	163265171	650	3.9285714	5.916667	1.94444444444444
3	chr2	163265172	163786490	651	3.9285714	5.916667	1.94444444444444
3	chr2	163786491	164325797	652	3.9285714	5.916667	1.94444444444444
3	chr2	164325798	164842976	653	3.9285714	5.916667	1.94444444444444
3	chr2	164842977	165353098	654	3.9285714	5.916667	1.94444444444444
3	chr2	165353099	165871918	655	3.9285714	5.916667	1.94444444444444
3	chr2	165871919	166389944	656	3.9285714	5.916667	1.94444444444444
3	chr2	166389945	166910676	657	3.9285714	5.916667	1.94444444444444
3	chr2	166910677	167437868	658	3.9285714	5.916667	1.94444444444444
3	chr2	167437869	167955698	659	3.9285714	5.916667	1.94444444444444
3	chr2	167955699	168469824	660	3.9285714	5.916667	1.94444444444444
3	chr2	168469825	168984135	661	3.9285714	5.916667	1.94444444444444
3	chr2	168984136	169499357	662	3.9285714	5.916667	1.94444444444444
3	chr2	169499358	170006573	663	3.9285714	5.916667	1.94444444444444
3	chr2	170006574	170519698	664	3.9285714	5.916667	1.94444444444444
3	chr2	170519699	171031550	665	3.9285714	5.916667	1.94444444444444
3	chr2	171031551	171552412	666	3.9285714	5.916667	1.94444444444444
3	chr2	171552413	172083266	667	3.9285714	5.916667	1.94444444444444
3	chr2	172083267	172603604	668	3.9285714	5.916667	1.94444444444444
3	chr2	172603605	173125607	669	3.9285714	5.916667	1.94444444444444
3	chr2	173125608	173636549	670	3.9285714	5.916667	1.94444444444444
3	chr2	173636550	174150352	671	3.9285714	5.916667	1.94444444444444
3	chr2	174150353	174661165	672	3.9285714	5.916667	1.94444444444444
0	chr2	174661166	175195853	673	1.7857143	1.5	0.777777777777778
0	chr2	175195854	175842271	674	0.9285714	1.083333	0.277777777777778
0	chr2	175842272	176642278	675	0.9285714	1.083333	0.277777777777778
0	chr2	176642279	177198741	676	0.9285714	1.083333	0.277777777777778
0	chr2	177198742	177854083	677	0.9285714	1.083333	0.277777777777778
3	chr2	177854084	178378501	678	2.9285714	5.333333	1.44444444444444
3	chr2	178378502	178901835	679	3.6428571	5.75	1.94444444444444
3	chr2	178901836	179413261	680	3.6428571	5.75	1.94444444444444
3	chr2	179413262	179921768	681	3.6428571	5.75	1.94444444444444
3	chr2	179921769	180433697	682	3.6428571	5.75	1.94444444444444
3	chr2	180433698	180944825	683	3.6428571	5.75	1.94444444444444
3	chr2	180944826	181461528	684	3.6428571	5.75	1.94444444444444
3	chr2	181461529	182113224	685	3.6428571	5.75	1.94444444444444
4	chr3	1	3590086	686	5.1428571	6.666667	2.05555555555556
4	chr3	3590087	4184808	687	5.1428571	6.666667	2.05555555555556
4	chr3	4184809	4767453	688	5.1428571	6.666667	2.05555555555556
4	chr3	4767454	5327086	689	5.1428571	6.666667	2.05555555555556
4	chr3	5327087	5890306	690	5.1428571	6.666667	2.05555555555556
4	chr3	5890307	6486476	691	5.1428571	6.666667	2.05555555555556
4	chr3	6486477	7070510	692	5.1428571	6.666667	2.05555555555556
4	chr3	7070511	7653652	693	5.1428571	6.666667	2.05555555555556
4	chr3	7653653	8234573	694	5.1428571	6.666667	2.05555555555556
4	chr3	8234574	8802910	695	5.1428571	6.666667	2.05555555555556
4	chr3	8802911	9347257	696	5.1428571	6.666667	2.05555555555556
4	chr3	9347258	9872069	697	5.1428571	6.666667	2.05555555555556
4	chr3	9872070	10423995	698	5.1428571	6.666667	2.05555555555556
4	chr3	10423996	11002065	699	5.1428571	6.666667	2.05555555555556
4	chr3	11002066	11584522	700	5.1428571	6.666667	2.05555555555556
4	chr3	11584523	12173703	701	5.1428571	6.666667	2.05555555555556
4	chr3	12173704	12773633	702	5.1428571	6.666667	2.05555555555556
4	chr3	12773634	13346700	703	5.1428571	6.666667	2.05555555555556
4	chr3	13346701	13893629	704	5.1428571	6.666667	2.05555555555556
4	chr3	13893630	14480847	705	5.1428571	6.666667	2.05555555555556
4	chr3	14480848	15047763	706	5.1428571	6.666667	2.05555555555556
4	chr3	15047764	15610050	707	5.1428571	6.666667	2.05555555555556
4	chr3	15610051	16340618	708	5.1428571	6.666667	2.05555555555556
4	chr3	16340619	16928593	709	5.1428571	6.666667	2.05555555555556
4	chr3	16928594	17511438	710	5.1428571	6.666667	2.05555555555556
4	chr3	17511439	18084681	711	5.1428571	6.666667	2.05555555555556
4	chr3	18084682	18644513	712	5.1428571	6.666667	2.05555555555556
4	chr3	18644514	19201057	713	5.1428571	6.666667	2.05555555555556
4	chr3	19201058	19737389	714	5.1428571	6.666667	2.05555555555556
4	chr3	19737390	20289491	715	5.1428571	6.666667	2.05555555555556
4	chr3	20289492	20874216	716	5.1428571	6.666667	2.05555555555556
4	chr3	20874217	21455655	717	5.1428571	6.666667	2.05555555555556
4	chr3	21455656	21987950	718	5.1428571	6.666667	2.05555555555556
4	chr3	21987951	22574454	719	5.1428571	6.666667	2.05555555555556
4	chr3	22574455	23198288	720	5.1428571	6.666667	2.05555555555556
4	chr3	23198289	23777707	721	5.1428571	6.666667	2.05555555555556
4	chr3	23777708	24336507	722	5.1428571	6.666667	1.94444444444444
4	chr3	24336508	24873514	723	5.1428571	6.666667	1.94444444444444
4	chr3	24873515	25464146	724	5.1428571	6.666667	1.94444444444444
4	chr3	25464147	26008770	725	5.1428571	6.666667	1.94444444444444
4	chr3	26008771	26559269	726	5.1428571	6.666667	1.94444444444444
